trade_id,label,direction,entry_time,entry_price,entry_signal_price,exit_time,exit_price,exit_reason,stop_loss,take_profit,position_size,entry_fee,exit_fee,total_fees,gross_pnl,net_pnl,pnl_r,mfe_dollar,mae_dollar,equity_before,equity_after,signal_reason
210,train,long,2024-12-16 14:15:00+00:00,104250.9494,104198.85,2024-12-16 14:30:00+00:00,105125.1867,take_profit,103807.2798,105177.7756,0.06646668,6.9292,6.9873,13.9165,58.1076,51.1203,1.7335,76.1655,-7.395,6925.7514,6969.9426,LONG resume above prev_high=104036.0 | pullbacks=2 ATR%=0.31%
211,train,long,2024-12-17 16:15:00+00:00,107089.508,107035.99,2024-12-17 18:45:00+00:00,106359.6692,stop_loss,106412.8756,108593.7759,0.06511775,6.9734,6.9259,13.8993,-47.5255,-54.4514,-1.2358,35.391,-44.2122,6969.9426,6908.5178,LONG resume above prev_high=106647.0 | pullbacks=3 ATR%=0.49%
212,train,long,2024-12-17 23:30:00+00:00,106134.3507,106081.31,2024-12-18 01:45:00+00:00,105498.3445,stop_loss,105551.1201,107406.7848,0.06512474,6.912,6.8706,13.7825,-41.4197,-48.2903,-1.2714,25.4396,-77.6307,6908.5178,6853.3155,LONG resume above prev_high=106006.1 | pullbacks=1 ATR%=0.42%
213,train,short,2024-12-18 19:15:00+00:00,103828.6497,103880.6,2024-12-18 20:00:00+00:00,102421.879,take_profit,104484.5625,102370.6937,0.06597301,6.8499,6.7571,13.607,92.8089,86.0518,1.9886,197.7844,-18.7542,6853.3155,6932.5174,SHORT resume below prev_low=104150.0 | pullbacks=1 ATR%=0.48%
214,train,short,2024-12-19 19:30:00+00:00,98084.843,98135.53,2024-12-19 20:00:00+00:00,95931.894,take_profit,99036.1612,95883.952,0.07064228,6.9289,6.7768,13.7058,152.0892,145.3124,2.1623,168.4707,-6.3915,6932.5174,7070.9009,SHORT resume below prev_low=98664.0 | pullbacks=2 ATR%=0.76%
215,train,short,2024-12-20 11:00:00+00:00,94312.3602,94359.53,2024-12-20 12:00:00+00:00,92394.3572,take_profit,95164.0687,92348.1831,0.07493574,7.0674,6.9236,13.991,143.727,136.8033,2.1435,148.0168,-32.7889,7070.9009,7200.6368,SHORT resume below prev_low=94369.0 | pullbacks=2 ATR%=0.71%
216,train,short,2024-12-21 13:30:00+00:00,96607.1623,96655.49,2024-12-21 13:30:00+00:00,97188.1547,stop_loss,97139.5849,95445.2528,0.07449796,7.197,7.2403,14.4374,-43.2827,-50.5231,-1.2738,15.5531,-59.6608,7200.6368,7142.9167,SHORT resume below prev_low=97099.4 | pullbacks=1 ATR%=0.42%
217,train,short,2024-12-22 02:45:00+00:00,96670.0608,96718.42,2024-12-22 03:15:00+00:00,97187.149,stop_loss,97138.5797,95668.0208,0.0738527,7.1393,7.1775,14.3169,-38.1884,-45.3659,-1.3111,8.9133,-47.9998,7142.9167,7090.4115,SHORT resume below prev_low=96784.0 | pullbacks=2 ATR%=0.36%
218,train,short,2024-12-22 06:00:00+00:00,96108.1119,96156.19,2024-12-22 06:15:00+00:00,96603.9609,stop_loss,96555.6831,95157.4573,0.07373848,7.0869,7.1234,14.2103,-36.5632,-43.6866,-1.3237,0.0,-36.861,7090.4115,7039.638,SHORT resume below prev_low=96164.0 | pullbacks=1 ATR%=0.35%
219,train,short,2024-12-22 19:00:00+00:00,95907.2524,95955.22,2024-12-22 19:45:00+00:00,94868.9641,take_profit,96408.6867,94821.5534,0.07336378,7.0361,6.9599,13.9961,76.1728,69.2128,1.8814,88.5686,-17.9556,7039.638,7101.8147,SHORT resume below prev_low=96050.8 | pullbacks=1 ATR%=0.39%
220,train,short,2024-12-23 14:45:00+00:00,94243.2648,94290.41,2024-12-23 18:45:00+00:00,92948.774,take_profit,94845.6449,92902.3228,0.07531853,7.0983,7.0008,14.099,97.4991,90.4984,1.9947,116.9896,-21.9987,7101.8147,7185.2148,SHORT resume below prev_low=95213.7 | pullbacks=2 ATR%=0.49%
221,train,short,2024-12-24 10:00:00+00:00,94020.976,94068.01,2024-12-24 11:45:00+00:00,94461.2652,stop_loss,94414.0582,93202.8895,0.07638319,7.1816,7.2153,14.3969,-33.6307,-40.8459,-1.3604,13.8235,-30.9141,7185.2148,7137.1873,SHORT resume below prev_low=94075.2 | pullbacks=1 ATR%=0.31%
222,train,short,2024-12-27 09:00:00+00:00,95676.148,95724.02,2024-12-27 09:00:00+00:00,96254.5152,stop_loss,96206.412,94518.0401,0.07456005,7.1336,7.1767,14.3104,-43.1231,-50.2998,-1.2722,0.1602,-139.3104,7137.1873,7079.7538,SHORT resume below prev_low=96035.9 | pullbacks=3 ATR%=0.42%
223,train,short,2024-12-27 15:30:00+00:00,94632.68,94680.02,2024-12-28 14:15:00+00:00,95251.6829,stop_loss,95204.0809,93369.8678,0.07477558,7.0762,7.1225,14.1987,-46.2863,-53.4088,-1.25,84.6961,-52.9172,7079.7538,7019.2688,SHORT resume below prev_low=95250.0 | pullbacks=1 ATR%=0.46%
224,train,short,2024-12-30 02:30:00+00:00,93485.234,93532.0,2024-12-30 02:45:00+00:00,93971.2594,stop_loss,93924.2972,92551.257,0.07504671,7.0158,7.0522,14.068,-36.4746,-43.5268,-1.321,5.3669,-33.8465,7019.2688,6968.7262,SHORT resume below prev_low=93616.3 | pullbacks=1 ATR%=0.35%
225,train,short,2024-12-30 14:45:00+00:00,92421.9259,92468.16,2024-12-30 17:30:00+00:00,92920.9025,stop_loss,92874.4653,91452.3968,0.07536352,6.9652,7.0028,13.9681,-37.6046,-44.6075,-1.3079,67.1848,-121.1577,6968.7262,6917.1535,SHORT resume below prev_low=92820.2 | pullbacks=2 ATR%=0.37%
226,train,short,2024-12-30 23:15:00+00:00,92468.9024,92515.16,2024-12-31 08:15:00+00:00,93174.1048,stop_loss,93127.5411,90984.2073,0.07476778,6.9137,6.9664,13.8801,-52.7264,-59.6928,-1.2122,32.5369,-129.1313,6917.1535,6850.547,SHORT resume below prev_low=92700.0 | pullbacks=3 ATR%=0.55%
227,train,long,2025-01-02 16:15:00+00:00,96700.8863,96652.57,2025-01-03 08:30:00+00:00,96109.3727,stop_loss,96157.4514,97890.3665,0.07087806,6.854,6.812,13.666,-41.9253,-48.7374,-1.2653,80.7027,-41.8653,6850.547,6794.9556,LONG resume above prev_high=96639.7 | pullbacks=3 ATR%=0.43%
228,train,long,2025-01-07 16:45:00+00:00,98249.1,98200.0,2025-01-07 17:00:00+00:00,97521.8927,stop_loss,97570.678,99773.3049,0.06919507,6.7984,6.748,13.5464,-50.3192,-57.0672,-1.2157,0.0,-63.8373,6794.9556,6731.09,LONG resume above prev_high=98096.9 | pullbacks=1 ATR%=0.53%
229,train,short,2025-01-09 03:15:00+00:00,94316.4682,94363.65,2025-01-09 08:00:00+00:00,93098.8237,take_profit,94888.191,93052.2976,0.07133139,6.7277,6.6409,13.3686,86.8563,80.2154,1.9669,105.3685,-21.5536,6731.09,6804.5777,SHORT resume below prev_low=94653.0 | pullbacks=2 ATR%=0.46%
230,train,short,2025-01-10 08:45:00+00:00,94472.74,94519.99,2025-01-10 09:15:00+00:00,94946.8346,stop_loss,94899.3849,93571.5029,0.07199088,6.8012,6.8353,13.6365,-34.1305,-40.9658,-1.3338,0.2865,-34.9804,6804.5777,6756.8108,SHORT resume below prev_low=94565.9 | pullbacks=1 ATR%=0.33%
231,train,short,2025-01-10 15:15:00+00:00,92310.4417,92356.61,2025-01-10 15:15:00+00:00,93156.7141,stop_loss,93110.159,90472.7375,0.07316001,6.7534,6.8153,13.5688,-61.9133,-68.7286,-1.1747,0.0,-79.0346,6756.8108,6681.3287,SHORT resume below prev_low=93681.1 | pullbacks=3 ATR%=0.68%
232,train,short,2025-01-13 09:00:00+00:00,92992.5904,93039.1,2025-01-13 10:15:00+00:00,92113.6356,take_profit,93427.6993,92067.6018,0.07181205,6.678,6.6149,13.2929,63.1195,56.5047,1.8084,79.1951,-14.6065,6681.3287,6731.1554,SHORT resume below prev_low=93120.5 | pullbacks=1 ATR%=0.35%
233,train,short,2025-01-13 16:15:00+00:00,91770.9016,91816.81,2025-01-13 20:30:00+00:00,92691.3628,stop_loss,92645.0403,89746.2343,0.07331071,6.7278,6.7953,13.5231,-67.4797,-74.2749,-1.159,38.1877,-89.6105,6731.1554,6650.1526,SHORT resume below prev_low=92123.7 | pullbacks=1 ATR%=0.75%
234,train,long,2025-01-14 14:30:00+00:00,96840.1459,96791.75,2025-01-14 14:45:00+00:00,96254.6577,stop_loss,96302.8091,98014.1023,0.06870578,6.6535,6.6133,13.2667,-40.2264,-46.8397,-1.2687,29.2229,-48.0628,6650.1526,6596.6595,LONG resume above prev_high=96426.1 | pullbacks=1 ATR%=0.42%
235,train,long,2025-01-15 15:00:00+00:00,99484.5174,99434.41,2025-01-15 16:30:00+00:00,98887.4789,stop_loss,98936.9474,100678.0666,0.06634182,6.6,6.5604,13.1604,-39.6086,-46.169,-1.2709,20.9284,-39.509,6596.6595,6543.8905,LONG resume above prev_high=99090.4 | pullbacks=2 ATR%=0.42%
236,train,long,2025-01-16 14:30:00+00:00,99394.9426,99345.27,2025-01-16 14:30:00+00:00,98902.5689,stop_loss,98952.0449,100328.3327,0.06587018,6.5472,6.5147,13.0619,-32.4327,-38.9475,-1.335,0.0,-77.2521,6543.8905,6498.3959,LONG resume above prev_high=99164.8 | pullbacks=1 ATR%=0.33%
237,train,long,2025-01-16 17:30:00+00:00,99918.8545,99868.92,2025-01-17 01:30:00+00:00,101364.7208,take_profit,99250.3166,101415.4285,0.06506925,6.5016,6.5957,13.0974,94.0814,87.4857,2.0111,113.6855,-42.8419,6498.3959,6579.3799,LONG resume above prev_high=99500.0 | pullbacks=1 ATR%=0.52%
238,train,long,2025-01-17 16:15:00+00:00,104502.8553,104450.63,2025-01-17 19:45:00+00:00,105727.8281,take_profit,103918.5946,105780.7185,0.06299033,6.5827,6.6598,13.2425,77.1614,70.5016,1.9157,85.8158,-30.0694,6579.3799,6643.2989,LONG resume above prev_high=104000.0 | pullbacks=2 ATR%=0.42%
239,train,long,2025-01-18 15:15:00+00:00,104186.5472,104134.48,2025-01-18 16:30:00+00:00,103629.8706,stop_loss,103681.7115,105266.4013,0.06379538,6.6466,6.6111,13.2577,-35.5134,-42.1245,-1.308,51.1851,-51.3538,6643.2989,6594.5278,LONG resume above prev_high=104095.5 | pullbacks=3 ATR%=0.36%
240,train,long,2025-01-19 15:45:00+00:00,105165.5165,105112.7,2025-01-19 17:15:00+00:00,104511.6466,stop_loss,104563.9286,106484.6285,0.06273769,6.5978,6.5568,13.1547,-41.0223,-47.5791,-1.2606,3.937,-38.2397,6594.5278,6540.3508,LONG resume above prev_high=105059.2 | pullbacks=2 ATR%=0.44%
241,train,long,2025-01-19 22:30:00+00:00,104229.5687,104177.47,2025-01-19 22:30:00+00:00,103350.8932,stop_loss,103402.5945,106114.6588,0.06278086,6.5436,6.4885,13.0321,-55.164,-61.6525,-1.1875,0.0,-81.9672,6540.3508,6472.1547,LONG resume above prev_high=104048.0 | pullbacks=3 ATR%=0.62%
242,train,short,2025-01-21 01:00:00+00:00,101137.1561,101187.75,2025-01-21 02:00:00+00:00,102402.4895,stop_loss,102351.3139,98278.8403,0.05562354,5.6256,5.696,11.3216,-70.3823,-76.0783,-1.1265,56.6312,-72.58,6472.1547,6390.4508,SHORT resume below prev_low=101652.1 | pullbacks=2 ATR%=0.96%
243,train,long,2025-01-22 15:15:00+00:00,105002.475,104949.99,2025-01-22 15:30:00+00:00,104302.9721,stop_loss,104355.1496,106437.0909,0.06089044,6.3936,6.3511,12.7447,-42.593,-48.9441,-1.2417,8.9189,-62.1372,6390.4508,6335.1131,LONG resume above prev_high=104715.1 | pullbacks=1 ATR%=0.47%
244,train,short,2025-01-23 12:15:00+00:00,101704.6322,101755.51,2025-01-23 13:30:00+00:00,102219.5823,stop_loss,102168.498,100723.04,0.06225818,6.3319,6.364,12.696,-32.0599,-38.4239,-1.3305,26.336,-31.6164,6335.1131,6290.3573,SHORT resume below prev_low=101854.9 | pullbacks=3 ATR%=0.34%
245,train,short,2025-01-23 17:00:00+00:00,105086.6104,105139.18,2025-01-23 20:15:00+00:00,106335.7006,stop_loss,106282.5593,102280.7316,0.05501549,5.7814,5.8501,11.6315,-68.7193,-74.5694,-1.1333,106.5436,-73.4137,6290.3573,6210.0065,SHORT resume below prev_low=105568.6 | pullbacks=1 ATR%=0.91%
246,train,short,2025-01-27 02:00:00+00:00,101257.6359,101308.29,2025-01-27 03:15:00+00:00,101904.7862,stop_loss,101853.8593,99944.3668,0.06129811,6.2069,6.2466,12.4535,-39.6691,-45.9157,-1.2563,32.9236,-36.8128,6210.0065,6157.8839,SHORT resume below prev_low=101511.1 | pullbacks=2 ATR%=0.45%
247,train,short,2025-01-27 07:30:00+00:00,97759.196,97808.1,2025-01-27 07:30:00+00:00,98531.4793,stop_loss,98482.2382,96122.7545,0.06295883,6.1548,6.2034,12.3582,-48.6221,-54.8255,-1.2044,0.0,-92.7424,6157.8839,6096.9036,SHORT resume below prev_low=98846.1 | pullbacks=1 ATR%=0.57%
248,train,short,2025-01-27 18:00:00+00:00,99100.435,99150.01,2025-01-27 20:15:00+00:00,100046.9738,stop_loss,99996.9753,97032.5967,0.06149171,6.0939,6.1521,12.2459,-58.2043,-64.3563,-1.1674,14.5388,-80.6614,6096.9036,6026.4534,SHORT resume below prev_low=99381.6 | pullbacks=1 ATR%=0.71%
249,train,long,2025-01-28 15:15:00+00:00,102988.7987,102937.33,2025-01-28 16:00:00+00:00,102385.5284,stop_loss,102436.7468,104188.7881,0.05854488,6.0295,5.9941,12.0236,-35.3184,-41.3125,-1.2782,47.4917,-43.0468,6026.4534,5979.1114,LONG resume above prev_high=102805.9 | pullbacks=1 ATR%=0.41%
250,train,long,2025-01-29 20:30:00+00:00,104418.173,104364.59,2025-01-29 22:00:00+00:00,103503.5713,stop_loss,103555.3489,106387.6926,0.05729061,5.9822,5.9298,11.912,-52.3981,-58.3279,-1.18,20.8828,-57.528,5979.1114,5914.8013,LONG resume above prev_high=103769.0 | pullbacks=1 ATR%=0.65%
251,train,long,2025-01-30 16:30:00+00:00,106001.7044,105948.73,2025-01-30 17:00:00+00:00,105388.0352,stop_loss,105440.7555,107218.6662,0.05582702,5.9178,5.8835,11.8013,-34.2593,-40.1428,-1.2819,0.6312,-40.697,5914.8013,5868.7408,LONG resume above prev_high=105850.0 | pullbacks=2 ATR%=0.40%
252,train,long,2025-01-30 20:00:00+00:00,105764.1356,105711.27,2025-01-30 20:30:00+00:00,105229.9212,stop_loss,105282.5625,106783.0388,0.0555167,5.8717,5.842,11.7137,-29.6578,-35.4998,-1.3278,3.1913,-47.974,5868.7408,5827.3692,LONG resume above prev_high=105480.4 | pullbacks=2 ATR%=0.34%
253,train,short,2025-02-02 18:45:00+00:00,96995.8478,97044.37,2025-02-02 19:30:00+00:00,97714.5562,stop_loss,97665.7234,95490.9865,0.0600485,5.8245,5.8676,11.6921,-43.1574,-49.025,-1.2188,10.4669,-83.4766,5827.3692,5772.5198,SHORT resume below prev_low=97153.9 | pullbacks=2 ATR%=0.53%
254,train,short,2025-02-02 23:30:00+00:00,96970.2806,97018.79,2025-02-03 01:30:00+00:00,94973.1954,take_profit,97856.013,94925.7325,0.05949899,5.7696,5.6508,11.4204,118.8245,113.1737,2.1475,187.7913,-48.967,5772.5198,5879.9239,SHORT resume below prev_low=97175.2 | pullbacks=1 ATR%=0.72%
255,train,long,2025-02-04 16:15:00+00:00,99911.921,99861.99,2025-02-04 16:45:00+00:00,99075.7113,stop_loss,99125.274,101703.78,0.0588805,5.8829,5.8336,11.7165,-49.2364,-55.0701,-1.189,0.3609,-52.0186,5879.9239,5818.971,LONG resume above prev_high=99606.9 | pullbacks=3 ATR%=0.61%
256,train,short,2025-02-05 16:15:00+00:00,97647.152,97696.0,2025-02-05 16:45:00+00:00,98259.7628,stop_loss,98210.6574,96409.3564,0.05956202,5.8161,5.8525,11.6686,-36.4883,-42.3409,-1.2615,19.0695,-37.5162,5818.971,5770.814,SHORT resume below prev_low=97910.3 | pullbacks=2 ATR%=0.44%
257,train,short,2025-02-05 19:00:00+00:00,96675.2982,96723.66,2025-02-05 19:30:00+00:00,97321.8708,stop_loss,97273.2342,95349.7246,0.0596629,5.7679,5.8065,11.5744,-38.5764,-44.3829,-1.2441,10.4588,-46.564,5770.814,5720.6632,SHORT resume below prev_low=96945.6 | pullbacks=1 ATR%=0.47%
258,train,long,2025-02-07 15:45:00+00:00,98709.5501,98660.22,2025-02-07 15:45:00+00:00,97959.8319,stop_loss,98008.8363,100288.6792,0.05798348,5.7235,5.6801,11.4036,-43.4713,-49.1513,-1.2097,28.7795,-41.1422,5720.6632,5665.7884,LONG resume above prev_high=98591.4 | pullbacks=2 ATR%=0.55%
259,train,short,2025-02-12 15:15:00+00:00,94932.5,94979.99,2025-02-12 15:15:00+00:00,95644.7855,stop_loss,95596.987,93437.4974,0.05965244,5.663,5.7054,11.3684,-42.4896,-48.195,-1.2159,3.9478,-63.6581,5665.7884,5611.9304,SHORT resume below prev_low=95240.0 | pullbacks=3 ATR%=0.54%
260,train,long,2025-02-14 17:00:00+00:00,97707.5293,97658.7,2025-02-14 17:00:00+00:00,97173.3033,stop_loss,97221.9142,98750.6645,0.05746473,5.6147,5.584,11.1988,-30.6992,-36.2832,-1.3002,0.0,-32.498,5611.9304,5570.0325,LONG resume above prev_high=96824.0 | pullbacks=2 ATR%=0.37%
261,train,short,2025-02-18 16:30:00+00:00,95219.1466,95266.78,2025-02-18 17:30:00+00:00,94367.8753,take_profit,95645.206,94320.7149,0.05846773,5.5672,5.5175,11.0847,49.7719,44.2544,1.7765,60.7197,-2.785,5570.0325,5608.7196,SHORT resume below prev_low=95381.1 | pullbacks=3 ATR%=0.33%
262,train,long,2025-02-19 20:00:00+00:00,96254.6433,96206.54,2025-02-20 02:45:00+00:00,97100.8967,take_profit,95829.3674,97149.4715,0.05829874,5.6115,5.6609,11.2724,49.3355,43.6746,1.7616,59.517,-11.4419,5608.7196,5646.7828,LONG resume above prev_high=96185.0 | pullbacks=1 ATR%=0.33%
263,train,long,2025-02-21 16:15:00+00:00,98637.294,98587.99,2025-02-21 17:00:00+00:00,97928.038,stop_loss,97977.0265,100115.3986,0.05727658,5.6496,5.609,11.2586,-40.6238,-46.2327,-1.2225,6.8564,-39.0336,5646.7828,5594.9004,LONG resume above prev_high=98310.0 | pullbacks=2 ATR%=0.52%
264,train,short,2025-02-24 15:45:00+00:00,94052.95,94100.01,2025-02-24 16:00:00+00:00,94583.2267,stop_loss,94535.9587,93010.1381,0.05945696,5.5921,5.6236,11.2157,-31.5286,-37.1523,-1.2937,14.0253,-55.1196,5594.9004,5552.156,SHORT resume below prev_low=94310.0 | pullbacks=1 ATR%=0.39%
265,train,short,2025-02-24 21:00:00+00:00,93972.98,94020.0,2025-02-24 22:45:00+00:00,92800.2036,take_profit,94526.4693,92753.8267,0.05905293,5.5494,5.4801,11.0295,69.2559,63.7758,1.9512,94.7788,-22.2181,5552.156,5610.3824,SHORT resume below prev_low=94180.0 | pullbacks=3 ATR%=0.45%
266,train,short,2025-02-26 08:15:00+00:00,88312.8315,88357.0,2025-02-26 09:15:00+00:00,88801.5917,stop_loss,88757.2131,87356.4671,0.06349675,5.6076,5.6386,11.2462,-31.0347,-36.6733,-1.2997,4.7166,-47.2866,5610.3824,5568.1015,SHORT resume below prev_low=88528.3 | pullbacks=1 ATR%=0.38%
267,train,short,2025-02-26 14:00:00+00:00,87148.394,87191.99,2025-02-26 14:15:00+00:00,86210.4803,take_profit,87601.8273,86167.3966,0.06386024,5.5653,5.5054,11.0707,59.8954,54.39,1.8783,110.4574,-3.2949,5568.1015,5616.9262,SHORT resume below prev_low=87622.6 | pullbacks=1 ATR%=0.39%
268,train,short,2025-02-26 19:45:00+00:00,83990.6237,84031.9,2025-02-26 21:15:00+00:00,85089.2486,stop_loss,85046.7252,81494.8369,0.0553487,4.6488,4.7096,9.3584,-60.8075,-65.517,-1.1208,96.0086,-63.1637,5616.9262,5546.7604,SHORT resume below prev_low=84222.8 | pullbacks=1 ATR%=1.01%
269,train,short,2025-02-27 14:45:00+00:00,85530.2535,85572.9,2025-02-27 19:15:00+00:00,84169.8057,take_profit,86150.9633,84127.7418,0.06481912,5.544,5.4558,10.9998,88.183,82.7272,2.0562,98.8332,-39.881,5546.7604,5623.9436,SHORT resume below prev_low=85584.9 | pullbacks=1 ATR%=0.56%
270,train,short,2025-02-28 02:45:00+00:00,80034.3728,80074.41,2025-02-28 03:00:00+00:00,81103.7525,stop_loss,81063.2209,77602.3828,0.05687583,4.552,4.6128,9.1649,-60.8219,-65.4347,-1.1182,28.5729,-85.5911,5623.9436,5553.9569,SHORT resume below prev_low=81682.0 | pullbacks=1 ATR%=1.03%
271,train,long,2025-03-02 16:30:00+00:00,89004.49,88960.0,2025-03-02 16:30:00+00:00,90907.0788,take_profit,88162.978,90952.5551,0.06243207,5.5567,5.6755,11.2323,118.7826,113.107,2.1529,174.9534,-8.5263,5553.9569,5661.5072,LONG resume above prev_high=88168.8 | pullbacks=1 ATR%=0.75%
272,train,short,2025-03-04 16:30:00+00:00,82211.7136,82252.84,2025-03-04 16:45:00+00:00,83320.6195,stop_loss,83278.98,79687.4899,0.05517285,4.5359,4.597,9.1329,-61.1815,-65.7785,-1.1171,10.9575,-89.0493,5661.5072,5591.1928,SHORT resume below prev_low=82336.4 | pullbacks=2 ATR%=1.04%
273,train,short,2025-03-04 22:00:00+00:00,87473.7313,87517.49,2025-03-05 09:15:00+00:00,88652.1981,stop_loss,88607.8942,84791.4796,0.05127633,4.4853,4.5458,9.0311,-60.4275,-64.9732,-1.1172,58.4141,-62.1607,5591.1928,5521.7342,SHORT resume below prev_low=87677.3 | pullbacks=2 ATR%=1.04%
274,train,long,2025-03-06 03:00:00+00:00,91857.896,91812.0,2025-03-06 08:00:00+00:00,91147.3832,stop_loss,91192.9797,93359.5508,0.06014175,5.5245,5.4818,11.0063,-42.7315,-48.2132,-1.2057,57.2997,-42.0725,5521.7342,5467.9965,LONG resume above prev_high=91373.3 | pullbacks=1 ATR%=0.56%
275,train,long,2025-03-06 11:30:00+00:00,91488.0111,91442.3,2025-03-06 12:00:00+00:00,90966.6407,stop_loss,91012.1468,92517.6831,0.05979723,5.4707,5.4396,10.9103,-31.1765,-36.6161,-1.2868,7.0871,-34.5354,5467.9965,5425.9097,LONG resume above prev_high=91336.1 | pullbacks=2 ATR%=0.39%
276,train,long,2025-03-07 01:15:00+00:00,86548.3225,86505.07,2025-03-07 09:30:00+00:00,89399.419,take_profit,85329.4416,89444.1411,0.04615327,3.9945,4.1261,8.1206,131.5874,127.4614,2.2658,145.6448,-7.9274,5425.9097,5549.3766,LONG resume above prev_high=85918.1 | pullbacks=3 ATR%=1.13%
277,train,short,2025-03-07 15:30:00+00:00,89166.8643,89211.47,2025-03-07 16:30:00+00:00,87049.2347,take_profit,90093.7653,87005.7318,0.06220474,5.5466,5.4149,10.9615,131.7266,126.3117,2.1907,137.3272,-7.9352,5549.3766,5670.1417,SHORT resume below prev_low=89959.4 | pullbacks=2 ATR%=0.82%
278,train,short,2025-03-09 13:15:00+00:00,84392.2927,84434.5,2025-03-09 13:45:00+00:00,83666.0076,take_profit,84758.6218,83624.1955,0.06715432,5.6673,5.6185,11.2858,48.7732,43.1547,1.7542,61.0542,-11.0514,5670.1417,5707.629,SHORT resume below prev_low=84515.4 | pullbacks=2 ATR%=0.32%
279,train,short,2025-03-09 16:45:00+00:00,82862.3781,82903.83,2025-03-09 20:30:00+00:00,83495.5665,stop_loss,83453.8396,81528.8061,0.06884639,5.7048,5.7484,11.4531,-43.5927,-49.3411,-1.2117,44.0189,-46.6284,5707.629,5652.5832,SHORT resume below prev_low=83082.0 | pullbacks=1 ATR%=0.55%
280,train,short,2025-03-11 14:15:00+00:00,80623.9778,80664.31,2025-03-11 15:15:00+00:00,81431.5522,stop_loss,81390.8568,78847.9431,0.07007539,5.6498,5.7063,11.3561,-56.5911,-62.2974,-1.1593,109.7365,-63.7344,5652.5832,5584.636,SHORT resume below prev_low=80778.0 | pullbacks=1 ATR%=0.75%
281,train,long,2025-03-13 02:00:00+00:00,83961.6498,83919.68,2025-03-13 04:15:00+00:00,83464.1243,stop_loss,83505.8773,84954.1868,0.06654739,5.5874,5.5543,11.1417,-33.109,-38.6633,-1.2747,24.934,-34.0077,5584.636,5540.3852,LONG resume above prev_high=83872.7 | pullbacks=2 ATR%=0.41%
282,train,long,2025-03-14 14:45:00+00:00,83177.1178,83135.56,2025-03-14 15:00:00+00:00,84166.386,take_profit,82706.3879,84208.4902,0.06664278,5.5432,5.6091,11.1522,65.9276,60.3185,1.9228,87.2942,-11.1752,5540.3852,5595.1605,LONG resume above prev_high=83048.9 | pullbacks=2 ATR%=0.43%
283,train,long,2025-03-16 13:15:00+00:00,83054.6966,83013.19,2025-03-16 13:30:00+00:00,82642.49,stop_loss,82683.8319,83836.5852,0.06740086,5.598,5.5702,11.1681,-27.7831,-33.3533,-1.3343,3.4579,-25.8588,5595.1605,5556.2093,LONG resume above prev_high=82833.8 | pullbacks=1 ATR%=0.33%
284,train,short,2025-03-16 17:30:00+00:00,83547.9551,83589.74,2025-03-16 22:00:00+00:00,82267.0513,take_profit,84135.2607,82225.9383,0.06646999,5.5534,5.4683,11.0217,85.1417,79.6734,2.0409,88.2692,-36.3302,5556.2093,5630.3293,SHORT resume below prev_low=83633.5 | pullbacks=1 ATR%=0.54%
285,train,long,2025-03-19 15:00:00+00:00,84360.7493,84318.59,2025-03-19 17:30:00+00:00,83934.6248,stop_loss,83976.6131,85173.5323,0.06677447,5.6331,5.6047,11.2378,-28.4542,-34.0589,-1.3278,35.2069,-26.5214,5630.3293,5590.6372,LONG resume above prev_high=84236.6 | pullbacks=1 ATR%=0.34%
286,train,long,2025-03-19 20:15:00+00:00,85642.81,85600.01,2025-03-20 00:00:00+00:00,87038.1331,take_profit,85007.3444,87081.674,0.06531117,5.5934,5.6846,11.278,91.1302,85.4456,2.0588,118.2694,-28.9139,5590.6372,5670.4894,LONG resume above prev_high=85471.3 | pullbacks=2 ATR%=0.58%
287,train,short,2025-03-21 15:15:00+00:00,83778.7097,83820.62,2025-03-21 18:30:00+00:00,84267.6309,stop_loss,84225.5182,82808.3746,0.06765029,5.6677,5.7007,11.3684,-33.0757,-38.7764,-1.2829,27.0405,-44.4571,5670.4894,5626.0453,SHORT resume below prev_low=83914.6 | pullbacks=2 ATR%=0.40%
288,train,long,2025-03-25 21:15:00+00:00,88163.4897,88119.43,2025-03-25 21:45:00+00:00,87715.7856,stop_loss,87759.6654,89018.8414,0.06384568,5.6289,5.6003,11.2291,-28.584,-34.1843,-1.3259,1.3089,-29.4054,5626.0453,5586.2322,LONG resume above prev_high=88056.6 | pullbacks=3 ATR%=0.34%
289,train,short,2025-03-28 14:00:00+00:00,84951.503,84994.0,2025-03-28 15:00:00+00:00,84128.4292,take_profit,85357.0456,84086.386,0.06572502,5.5834,5.5293,11.1128,54.0965,48.5672,1.8221,65.5701,-11.087,5586.2322,5629.216,SHORT resume below prev_low=85127.2 | pullbacks=1 ATR%=0.36%
290,train,short,2025-03-31 19:00:00+00:00,83249.7743,83291.42,2025-04-01 08:15:00+00:00,83803.9635,stop_loss,83762.0825,82114.7638,0.06758458,5.6264,5.6639,11.2903,-37.4546,-43.1185,-1.2453,66.5488,-52.2858,5629.216,5580.4711,SHORT resume below prev_low=83299.7 | pullbacks=3 ATR%=0.47%
